"Year","Flow_Scenario","Max_Flow","Flow_Threshold","Max_Flow_Test","Flow_Start","Max_Date","PP_Fail_Date","Threshold_Temp","Weather_Pattern","Threshold_Dates","Overlap_Start","Overlap_Test"
2004,"Alt.2",8900,17000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2004,"Alt.2a",8900,17000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2004,"Alt.2b",8900,17000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2004,"No.Act",8900,17500,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2004,"Alt1",8900,17500,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2004,"Alt.1a",8900,17500,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2004,"Alt.1b",8900,17500,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2004,"Alt.2",8900,17500,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2004,"Alt.2a",8900,17500,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2004,"Alt.2b",8900,17500,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2004,"No.Act",8900,18000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2004,"Alt1",8900,18000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2004,"Alt.1a",8900,18000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2004,"Alt.1b",8900,18000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2004,"Alt.2",8900,18000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2004,"Alt.2a",8900,18000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2004,"Alt.2b",8900,18000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2005,"No.Act",8000,17000,0,"07-13","07-13","07-13",17,"High","06-11","12-31",0
2005,"Alt1",8000,17000,0,"07-13","07-13","07-13",17,"High","06-11","12-31",0
2005,"Alt.1a",8000,17000,0,"07-13","07-13","07-13",17,"High","06-11","12-31",0
2005,"Alt.1b",8000,17000,0,"07-13","07-13","07-13",17,"High","06-11","12-31",0
2005,"Alt.2",7900,17000,0,"07-13","07-13","07-13",17,"High","06-11","12-31",0
2005,"Alt.2a",7900,17000,0,"07-13","07-13","07-13",17,"High","06-11","12-31",0
2005,"Alt.2b",7900,17000,0,"07-13","07-13","07-13",17,"High","06-11","12-31",0
2005,"No.Act",8000,17500,0,"07-13","07-13","07-13",17,"High","06-11","12-31",0
2005,"Alt1",8000,17500,0,"07-13","07-13","07-13",17,"High","06-11","12-31",0
2005,"Alt.1a",8000,17500,0,"07-13","07-13","07-13",17,"High","06-11","12-31",0
2005,"Alt.1b",8000,17500,0,"07-13","07-13","07-13",17,"High","06-11","12-31",0
2005,"Alt.2",7900,17500,0,"07-13","07-13","07-13",17,"High","06-11","12-31",0
2005,"Alt.2a",7900,17500,0,"07-13","07-13","07-13",17,"High","06-11","12-31",0
2005,"Alt.2b",7900,17500,0,"07-13","07-13","07-13",17,"High","06-11","12-31",0
2005,"No.Act",8000,18000,0,"07-13","07-13","07-13",17,"High","06-11","12-31",0
2005,"Alt1",8000,18000,0,"07-13","07-13","07-13",17,"High","06-11","12-31",0
2005,"Alt.1a",8000,18000,0,"07-13","07-13","07-13",17,"High","06-11","12-31",0
2005,"Alt.1b",8000,18000,0,"07-13","07-13","07-13",17,"High","06-11","12-31",0
2005,"Alt.2",7900,18000,0,"07-13","07-13","07-13",17,"High","06-11","12-31",0
2005,"Alt.2a",7900,18000,0,"07-13","07-13","07-13",17,"High","06-11","12-31",0
2005,"Alt.2b",7900,18000,0,"07-13","07-13","07-13",17,"High","06-11","12-31",0
2006,"No.Act",8800,17000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2006,"Alt1",8800,17000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2006,"Alt.1a",8800,17000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2006,"Alt.1b",8800,17000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2006,"Alt.2",8800,17000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2006,"Alt.2a",8800,17000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2006,"Alt.2b",8800,17000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2006,"No.Act",8800,17500,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2006,"Alt1",8800,17500,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2006,"Alt.1a",8800,17500,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2006,"Alt.1b",8800,17500,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2006,"Alt.2",8800,17500,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2006,"Alt.2a",8800,17500,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2006,"Alt.2b",8800,17500,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2006,"No.Act",8800,18000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2006,"Alt1",8800,18000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2006,"Alt.1a",8800,18000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2006,"Alt.1b",8800,18000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2006,"Alt.2",8800,18000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2006,"Alt.2a",8800,18000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2006,"Alt.2b",8800,18000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2007,"No.Act",8000,17000,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2007,"Alt1",8000,17000,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2007,"Alt.1a",8000,17000,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2007,"Alt.1b",8000,17000,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2007,"Alt.2",8000,17000,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2007,"Alt.2a",8000,17000,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2007,"Alt.2b",8000,17000,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2007,"No.Act",8000,17500,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2007,"Alt1",8000,17500,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2007,"Alt.1a",8000,17500,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2007,"Alt.1b",8000,17500,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2007,"Alt.2",8000,17500,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2007,"Alt.2a",8000,17500,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2007,"Alt.2b",8000,17500,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2007,"No.Act",8000,18000,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2007,"Alt1",8000,18000,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2007,"Alt.1a",8000,18000,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2007,"Alt.1b",8000,18000,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2007,"Alt.2",8000,18000,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2007,"Alt.2a",8000,18000,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2007,"Alt.2b",8000,18000,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2008,"No.Act",8300,17000,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2008,"Alt1",8300,17000,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2008,"Alt.1a",8300,17000,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2008,"Alt.1b",8400,17000,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2008,"Alt.2",8400,17000,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2008,"Alt.2a",8400,17000,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2008,"Alt.2b",8400,17000,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2008,"No.Act",8300,17500,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2008,"Alt1",8300,17500,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2008,"Alt.1a",8300,17500,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2008,"Alt.1b",8400,17500,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2008,"Alt.2",8400,17500,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2008,"Alt.2a",8400,17500,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2008,"Alt.2b",8400,17500,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2008,"No.Act",8300,18000,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2008,"Alt1",8300,18000,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2008,"Alt.1a",8300,18000,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2008,"Alt.1b",8400,18000,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2008,"Alt.2",8400,18000,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2008,"Alt.2a",8400,18000,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2008,"Alt.2b",8400,18000,0,"06-29","06-29","06-29",17,"High","06-11","12-31",0
2009,"No.Act",6100,17000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2009,"Alt1",6100,17000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2009,"Alt.1a",6100,17000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2009,"Alt.1b",6100,17000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2009,"Alt.2",6100,17000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2009,"Alt.2a",6100,17000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2009,"Alt.2b",6100,17000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2009,"No.Act",6100,17500,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2009,"Alt1",6100,17500,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2009,"Alt.1a",6100,17500,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2009,"Alt.1b",6100,17500,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2009,"Alt.2",6100,17500,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2009,"Alt.2a",6100,17500,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2009,"Alt.2b",6100,17500,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2009,"No.Act",6100,18000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2009,"Alt1",6100,18000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2009,"Alt.1a",6100,18000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2009,"Alt.1b",6100,18000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2009,"Alt.2",6100,18000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2009,"Alt.2a",6100,18000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2009,"Alt.2b",6100,18000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2010,"No.Act",6400,17000,0,"07-05","07-05","07-05",17,"High","06-11","12-31",0
2010,"Alt1",6400,17000,0,"07-05","07-05","07-05",17,"High","06-11","12-31",0
2010,"Alt.1a",6400,17000,0,"07-05","07-05","07-05",17,"High","06-11","12-31",0
2010,"Alt.1b",6400,17000,0,"07-05","07-05","07-05",17,"High","06-11","12-31",0
2010,"Alt.2",6400,17000,0,"07-05","07-05","07-05",17,"High","06-11","12-31",0
2010,"Alt.2a",6400,17000,0,"07-05","07-05","07-05",17,"High","06-11","12-31",0
2010,"Alt.2b",6400,17000,0,"07-05","07-05","07-05",17,"High","06-11","12-31",0
2010,"No.Act",6400,17500,0,"07-05","07-05","07-05",17,"High","06-11","12-31",0
2010,"Alt1",6400,17500,0,"07-05","07-05","07-05",17,"High","06-11","12-31",0
2010,"Alt.1a",6400,17500,0,"07-05","07-05","07-05",17,"High","06-11","12-31",0
2010,"Alt.1b",6400,17500,0,"07-05","07-05","07-05",17,"High","06-11","12-31",0
2010,"Alt.2",6400,17500,0,"07-05","07-05","07-05",17,"High","06-11","12-31",0
2010,"Alt.2a",6400,17500,0,"07-05","07-05","07-05",17,"High","06-11","12-31",0
2010,"Alt.2b",6400,17500,0,"07-05","07-05","07-05",17,"High","06-11","12-31",0
2010,"No.Act",6400,18000,0,"07-05","07-05","07-05",17,"High","06-11","12-31",0
2010,"Alt1",6400,18000,0,"07-05","07-05","07-05",17,"High","06-11","12-31",0
2010,"Alt.1a",6400,18000,0,"07-05","07-05","07-05",17,"High","06-11","12-31",0
2010,"Alt.1b",6400,18000,0,"07-05","07-05","07-05",17,"High","06-11","12-31",0
2010,"Alt.2",6400,18000,0,"07-05","07-05","07-05",17,"High","06-11","12-31",0
2010,"Alt.2a",6400,18000,0,"07-05","07-05","07-05",17,"High","06-11","12-31",0
2010,"Alt.2b",6400,18000,0,"07-05","07-05","07-05",17,"High","06-11","12-31",0
2011,"No.Act",77000,17000,1,"06-01","06-15","12-31",17,"High","06-11","06-11",1
2011,"Alt1",77000,17000,1,"06-01","06-15","12-31",17,"High","06-11","06-11",1
2011,"Alt.1a",77000,17000,1,"06-01","06-15","12-31",17,"High","06-11","06-11",1
2011,"Alt.1b",77000,17000,1,"06-01","06-15","12-31",17,"High","06-11","06-11",1
2011,"Alt.2",77000,17000,1,"06-01","06-15","12-31",17,"High","06-11","06-11",1
2011,"Alt.2a",77000,17000,1,"06-01","06-15","12-31",17,"High","06-11","06-11",1
2011,"Alt.2b",77000,17000,1,"06-01","06-15","12-31",17,"High","06-11","06-11",1
2011,"No.Act",77000,17500,1,"06-01","06-15","12-31",17,"High","06-11","06-11",1
2011,"Alt1",77000,17500,1,"06-01","06-15","12-31",17,"High","06-11","06-11",1
2011,"Alt.1a",77000,17500,1,"06-01","06-15","12-31",17,"High","06-11","06-11",1
2011,"Alt.1b",77000,17500,1,"06-01","06-15","12-31",17,"High","06-11","06-11",1
2011,"Alt.2",77000,17500,1,"06-01","06-15","12-31",17,"High","06-11","06-11",1
2011,"Alt.2a",77000,17500,1,"06-01","06-15","12-31",17,"High","06-11","06-11",1
2011,"Alt.2b",77000,17500,1,"06-01","06-15","12-31",17,"High","06-11","06-11",1
2011,"No.Act",77000,18000,1,"06-01","06-15","12-31",17,"High","06-11","06-11",1
2011,"Alt1",77000,18000,1,"06-01","06-15","12-31",17,"High","06-11","06-11",1
2011,"Alt.1a",77000,18000,1,"06-01","06-15","12-31",17,"High","06-11","06-11",1
2011,"Alt.1b",77000,18000,1,"06-01","06-15","12-31",17,"High","06-11","06-11",1
2011,"Alt.2",77000,18000,1,"06-01","06-15","12-31",17,"High","06-11","06-11",1
2011,"Alt.2a",77000,18000,1,"06-01","06-15","12-31",17,"High","06-11","06-11",1
2011,"Alt.2b",77000,18000,1,"06-01","06-15","12-31",17,"High","06-11","06-11",1
2012,"No.Act",12300,17000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2012,"Alt1",30000,17000,1,"06-01","06-10","06-15",17,"High","06-11","06-11",1
2012,"Alt.1a",22800,17000,1,"06-01","06-01","06-07",17,"High","06-11","12-31",0
2012,"Alt.1b",23500,17000,1,"06-06","06-11","06-14",17,"High","06-11","06-11",1
2012,"Alt.2",26400,17000,1,"06-01","06-07","06-13",17,"High","06-11","06-11",1
2012,"Alt.2a",27000,17000,1,"06-01","06-01","06-10",17,"High","06-11","12-31",0
2012,"Alt.2b",23900,17000,1,"06-05","06-11","06-14",17,"High","06-11","06-11",1
2012,"No.Act",12300,17500,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2012,"Alt1",30000,17500,1,"06-01","06-10","06-15",17,"High","06-11","06-11",1
2012,"Alt.1a",22800,17500,1,"06-01","06-01","06-06",17,"High","06-11","12-31",0
2012,"Alt.1b",23500,17500,1,"06-06","06-11","06-14",17,"High","06-11","06-11",1
2012,"Alt.2",26400,17500,1,"06-01","06-07","06-13",17,"High","06-11","06-11",1
2012,"Alt.2a",27000,17500,1,"06-01","06-01","06-10",17,"High","06-11","12-31",0
2012,"Alt.2b",23900,17500,1,"06-06","06-11","06-14",17,"High","06-11","06-11",1
2012,"No.Act",12300,18000,0,"07-31","07-31","07-31",17,"High","06-11","12-31",0
2012,"Alt1",30000,18000,1,"06-01","06-10","06-15",17,"High","06-11","06-11",1
2012,"Alt.1a",22800,18000,1,"06-01","06-01","06-04",17,"High","06-11","12-31",0
2012,"Alt.1b",23500,18000,1,"06-06","06-11","06-13",17,"High","06-11","06-11",1
2012,"Alt.2",26400,18000,1,"06-01","06-07","06-12",17,"High","06-11","06-11",1
2012,"Alt.2a",27000,18000,1,"06-01","06-01","06-10",17,"High","06-11","12-31",0
2012,"Alt.2b",23900,18000,1,"06-06","06-11","06-13",17,"High","06-11","06-11",1
1930,"No.Act",9900,17000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1930,"Alt1",9900,17000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1930,"Alt.1a",9900,17000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1930,"Alt.1b",24600,17000,1,"06-07","06-14","06-23",18,"High","06-16","06-16",1
1930,"Alt.2",9900,17000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1930,"Alt.2a",9900,17000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1930,"Alt.2b",28800,17000,1,"06-03","06-14","06-27",18,"High","06-16","06-16",1
1930,"No.Act",9900,17500,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1930,"Alt1",9900,17500,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1930,"Alt.1a",9900,17500,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1930,"Alt.1b",24600,17500,1,"06-07","06-14","06-22",18,"High","06-16","06-16",1
1930,"Alt.2",9900,17500,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1930,"Alt.2a",9900,17500,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1930,"Alt.2b",28800,17500,1,"06-04","06-14","06-27",18,"High","06-16","06-16",1
1930,"No.Act",9900,18000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1930,"Alt1",9900,18000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1930,"Alt.1a",9900,18000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1930,"Alt.1b",24600,18000,1,"06-08","06-14","06-22",18,"High","06-16","06-16",1
1930,"Alt.2",9900,18000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1930,"Alt.2a",9900,18000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1930,"Alt.2b",28800,18000,1,"06-04","06-14","06-26",18,"High","06-16","06-16",1
1931,"No.Act",8000,17000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1931,"Alt1",8000,17000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1931,"Alt.1a",8000,17000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1931,"Alt.1b",7900,17000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1931,"Alt.2",8000,17000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1931,"Alt.2a",8000,17000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1931,"Alt.2b",7500,17000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1931,"No.Act",8000,17500,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1931,"Alt1",8000,17500,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1931,"Alt.1a",8000,17500,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1931,"Alt.1b",7900,17500,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1931,"Alt.2",8000,17500,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1931,"Alt.2a",8000,17500,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1931,"Alt.2b",7500,17500,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1931,"No.Act",8000,18000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1931,"Alt1",8000,18000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1931,"Alt.1a",8000,18000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1931,"Alt.1b",7900,18000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1931,"Alt.2",8000,18000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1931,"Alt.2a",8000,18000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1931,"Alt.2b",7500,18000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1932,"No.Act",8000,17000,0,"06-09","06-09","06-09",18,"High","06-16","12-31",0
1932,"Alt1",8000,17000,0,"06-09","06-09","06-09",18,"High","06-16","12-31",0
1932,"Alt.1a",8000,17000,0,"06-09","06-09","06-09",18,"High","06-16","12-31",0
1932,"Alt.1b",8000,17000,0,"06-09","06-09","06-09",18,"High","06-16","12-31",0
1932,"Alt.2",8000,17000,0,"06-09","06-09","06-09",18,"High","06-16","12-31",0
1932,"Alt.2a",8000,17000,0,"06-09","06-09","06-09",18,"High","06-16","12-31",0
1932,"Alt.2b",8000,17000,0,"06-09","06-09","06-09",18,"High","06-16","12-31",0
1932,"No.Act",8000,17500,0,"06-09","06-09","06-09",18,"High","06-16","12-31",0
1932,"Alt1",8000,17500,0,"06-09","06-09","06-09",18,"High","06-16","12-31",0
1932,"Alt.1a",8000,17500,0,"06-09","06-09","06-09",18,"High","06-16","12-31",0
1932,"Alt.1b",8000,17500,0,"06-09","06-09","06-09",18,"High","06-16","12-31",0
1932,"Alt.2",8000,17500,0,"06-09","06-09","06-09",18,"High","06-16","12-31",0
1932,"Alt.2a",8000,17500,0,"06-09","06-09","06-09",18,"High","06-16","12-31",0
1932,"Alt.2b",8000,17500,0,"06-09","06-09","06-09",18,"High","06-16","12-31",0
1932,"No.Act",8000,18000,0,"06-09","06-09","06-09",18,"High","06-16","12-31",0
1932,"Alt1",8000,18000,0,"06-09","06-09","06-09",18,"High","06-16","12-31",0
1932,"Alt.1a",8000,18000,0,"06-09","06-09","06-09",18,"High","06-16","12-31",0
1932,"Alt.1b",8000,18000,0,"06-09","06-09","06-09",18,"High","06-16","12-31",0
1932,"Alt.2",8000,18000,0,"06-09","06-09","06-09",18,"High","06-16","12-31",0
1932,"Alt.2a",8000,18000,0,"06-09","06-09","06-09",18,"High","06-16","12-31",0
1932,"Alt.2b",8000,18000,0,"06-09","06-09","06-09",18,"High","06-16","12-31",0
1933,"No.Act",7700,17000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1933,"Alt1",7700,17000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1933,"Alt.1a",7700,17000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1933,"Alt.1b",7700,17000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1933,"Alt.2",7700,17000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1933,"Alt.2a",7700,17000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1933,"Alt.2b",7700,17000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1933,"No.Act",7700,17500,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1933,"Alt1",7700,17500,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1933,"Alt.1a",7700,17500,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1933,"Alt.1b",7700,17500,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1933,"Alt.2",7700,17500,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1933,"Alt.2a",7700,17500,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1933,"Alt.2b",7700,17500,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1933,"No.Act",7700,18000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1933,"Alt1",7700,18000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1933,"Alt.1a",7700,18000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1933,"Alt.1b",7700,18000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1933,"Alt.2",7700,18000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1933,"Alt.2a",7700,18000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1933,"Alt.2b",7700,18000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1934,"No.Act",11200,17000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
1934,"Alt1",11200,17000,0,"07-31","07-31","07-31",18,"High","06-16","12-31",0
